Profit,Customer Name,Segment,Category
6.01,Eugene Hildebrand,Home Office,Office Supplies
224.99,Ralph Arnett,Consumer,Technology
6.17,Ralph Arnett,Consumer,Office Supplies
8.07,Ralph Arnett,Consumer,Office Supplies
7.77,Ted Trevino,Consumer,Office Supplies
10.01,Amy Hunt,Consumer,Office Supplies
-97.18,Chuck Clark,Home Office,Furniture
3.35,Chuck Clark,Home Office,Furniture
38.61,Chuck Clark,Home Office,Technology
5.92,Keith Dawkins,Corporate,Office Supplies
-26.72,Barry Gonzalez,Consumer,Office Supplies
0.57,Barry Gonzalez,Consumer,Office Supplies
-1.32,Barry Gonzalez,Consumer,Office Supplies
51.82,Fred Hopkins,Corporate,Office Supplies
2.71,Fred Hopkins,Corporate,Office Supplies
206.32,Patrick Gardner,Consumer,Technology
30.44,Patrick Gardner,Consumer,Technology
3.29,Patrick Gardner,Consumer,Office Supplies
61.38,Patrick Gardner,Consumer,Furniture
7.55,Nick Zandusky,Home Office,Office Supplies
-11.32,Troy Blackwell,Consumer,Furniture
-9.63,Jeremy Ellison,Consumer,Office Supplies
2.66,Jeremy Ellison,Consumer,Office Supplies
-0.60,Jeremy Ellison,Consumer,Technology
0.68,Jeremy Ellison,Consumer,Office Supplies
-6.73,Jeremy Ellison,Consumer,Office Supplies
12.86,Eric Hoffmann,Consumer,Furniture
3.11,Barbara Fisher,Corporate,Office Supplies
-0.99,Pamela Coakley,Corporate,Office Supplies
18.18,Seth Vernon,Consumer,Furniture
95.76,Seth Vernon,Consumer,Technology
18.10,Seth Vernon,Consumer,Office Supplies
21.79,Seth Vernon,Consumer,Technology
12.71,Seth Vernon,Consumer,Office Supplies
6.33,Seth Vernon,Consumer,Office Supplies
8.10,Seth Vernon,Consumer,Furniture
3.98,Seth Vernon,Consumer,Office Supplies
1.79,Seth Vernon,Consumer,Office Supplies
609.72,Seth Vernon,Consumer,Furniture
350.91,Seth Vernon,Consumer,Technology
375.74,Seth Vernon,Consumer,Furniture
28.31,Seth Vernon,Consumer,Technology
20.39,Seth Vernon,Consumer,Technology
-83.88,Dean percer,Home Office,Furniture
3.58,Harold Ryan,Corporate,Office Supplies
-49.55,William Brown,Consumer,Office Supplies
-8.18,William Brown,Consumer,Technology
2.10,Adam Shillingsburg,Consumer,Office Supplies
-3.24,Adam Shillingsburg,Consumer,Office Supplies
-21.07,Susan Pistek,Consumer,Furniture
33.03,Susan Pistek,Consumer,Office Supplies
5.44,Susan Pistek,Consumer,Office Supplies
0.00,Susan Pistek,Consumer,Furniture
-12.84,Susan Pistek,Consumer,Furniture
14.14,Stephanie Phelps,Corporate,Office Supplies
592.79,Corinna Mitchell,Home Office,Technology
6.87,Corinna Mitchell,Home Office,Office Supplies
19.20,Justin Ritter,Corporate,Technology
6.55,Justin Ritter,Corporate,Office Supplies
61.38,Justin Ritter,Corporate,Furniture
-128.24,Justin Ritter,Corporate,Furniture
4.62,Christy Brittain,Consumer,Office Supplies
6.81,Shirley Daniels,Home Office,Office Supplies
8.50,Saphhira Shifley,Corporate,Technology
5.38,Saphhira Shifley,Corporate,Office Supplies
1.27,Saphhira Shifley,Corporate,Office Supplies
54.67,Erica Hackney,Consumer,Furniture
18.53,Aaron Hawkins,Corporate,Office Supplies
20.77,Evan Minnotte,Home Office,Technology
1.32,Evan Minnotte,Home Office,Office Supplies
161.97,Thomas Brumley,Home Office,Furniture
59.44,Alan Barnes,Consumer,Office Supplies
12.10,Anthony O'Donnell,Corporate,Furniture
55.91,Thomas Thornton,Consumer,Office Supplies
3.46,Kristina Nunn,Home Office,Technology
-186.57,Kristina Nunn,Home Office,Office Supplies
11.22,Frank Olsen,Consumer,Office Supplies
-12.10,Guy Armstrong,Consumer,Furniture
30.01,Nathan Cano,Consumer,Office Supplies
134.65,Jamie Frazer,Consumer,Office Supplies
3.91,Jamie Frazer,Consumer,Office Supplies
74.81,Jamie Frazer,Consumer,Technology
48.81,Jamie Frazer,Consumer,Office Supplies
9.23,Greg Tran,Consumer,Office Supplies
3.18,Khloe Miller,Consumer,Office Supplies
3.18,Patrick Jones,Corporate,Office Supplies
14.77,Patrick Jones,Corporate,Office Supplies
12.60,Anna Chung,Consumer,Technology
-34.07,Jason Gross,Corporate,Furniture
88.73,Raymond Messe,Consumer,Furniture
70.49,Eileen Kiefer,Home Office,Furniture
0.88,Rob Dowd,Consumer,Office Supplies
10.39,Cynthia Voltz,Corporate,Furniture
5.78,Cynthia Voltz,Corporate,Office Supplies
33.27,Cynthia Voltz,Corporate,Office Supplies
9.54,Cynthia Voltz,Corporate,Furniture
38.32,Alex Grayson,Consumer,Office Supplies
23.42,Alex Grayson,Consumer,Technology
108.18,Gary McGarr,Consumer,Office Supplies
28.35,Matt Connell,Corporate,Technology
3.99,Matt Connell,Corporate,Office Supplies
1.96,Matt Connell,Corporate,Office Supplies
-25.74,Matt Connell,Corporate,Office Supplies
1.37,Matt Connell,Corporate,Furniture
5.50,Matt Connell,Corporate,Furniture
53.20,Matt Connell,Corporate,Technology
44.05,Erica Smith,Consumer,Office Supplies
11.25,Rick Wilson,Corporate,Office Supplies
6.41,Michael Moore,Consumer,Office Supplies
11.56,Mark Haberlin,Corporate,Office Supplies
1.02,Mark Haberlin,Corporate,Office Supplies
12.55,Nick Zandusky,Home Office,Office Supplies
9.12,Nick Zandusky,Home Office,Technology
226.36,Nick Zandusky,Home Office,Office Supplies
422.51,Giulietta Baptist,Consumer,Furniture
24.07,Giulietta Baptist,Consumer,Office Supplies
57.32,Giulietta Baptist,Consumer,Office Supplies
11.72,Giulietta Baptist,Consumer,Office Supplies
6.40,Giulietta Baptist,Consumer,Office Supplies
176.39,Giulietta Baptist,Consumer,Technology
32.98,Giulietta Baptist,Consumer,Technology
6.86,Giulietta Baptist,Consumer,Office Supplies
17.76,Giulietta Baptist,Consumer,Office Supplies
25.25,Deborah Brumfield,Home Office,Furniture
10.68,Jim Karlsson,Consumer,Office Supplies
20.58,Maya Herman,Corporate,Office Supplies
11.79,Maya Herman,Corporate,Office Supplies
35.71,Maya Herman,Corporate,Office Supplies
47.98,Anne McFarland,Consumer,Technology
207.89,Jessica Myrick,Consumer,Furniture
8.49,Mitch Webber,Consumer,Office Supplies
9.07,Alex Grayson,Consumer,Office Supplies
-9.81,Alex Grayson,Consumer,Office Supplies
26.56,Alex Grayson,Consumer,Office Supplies
-77.00,Charles McCrossin,Consumer,Technology
-4.46,Charles McCrossin,Consumer,Office Supplies
28.70,Russell Applegate,Consumer,Office Supplies
13.25,Russell Applegate,Consumer,Technology
46.12,Russell Applegate,Consumer,Office Supplies
485.99,Sarah Brown,Consumer,Technology
-4.90,Sarah Brown,Consumer,Technology
7.05,Pete Kriz,Consumer,Furniture
-47.03,Susan Vittorini,Consumer,Technology
1.74,Matthew Grinstein,Home Office,Furniture
15.94,Chuck Magee,Consumer,Office Supplies
7.89,Chuck Magee,Consumer,Office Supplies
-14.58,Chuck Magee,Consumer,Furniture
-6.40,Michelle Ellison,Corporate,Office Supplies
942.82,Yana Sorensen,Corporate,Office Supplies
290.01,Yana Sorensen,Corporate,Office Supplies
22.42,Yana Sorensen,Corporate,Furniture
9.12,Maria Bertelson,Consumer,Office Supplies
22.07,Maria Bertelson,Consumer,Office Supplies
3.74,Alan Shonely,Consumer,Office Supplies
27.95,Mark Cousins,Corporate,Furniture
29.25,Mark Cousins,Corporate,Office Supplies
0.30,Patrick Gardner,Consumer,Technology
35.20,Joy Smith,Consumer,Technology
51.83,Joy Smith,Consumer,Technology
1.46,Joy Smith,Consumer,Office Supplies
26.08,Joy Bell-,Consumer,Office Supplies
19.08,Darren Koutras,Consumer,Furniture
1.07,Darren Koutras,Consumer,Office Supplies
-54.59,Darren Koutras,Consumer,Office Supplies
-103.86,Jeremy Farry,Consumer,Furniture
-14.56,Jeremy Farry,Consumer,Furniture
7.77,Patrick O'Brill,Consumer,Technology
-20.24,Bradley Talbott,Home Office,Technology
15.86,Bradley Talbott,Home Office,Technology
11.82,Natalie Webber,Consumer,Office Supplies
8.88,Jennifer Ferguson,Consumer,Furniture
9.33,Jennifer Ferguson,Consumer,Office Supplies
34.21,Jennifer Ferguson,Consumer,Office Supplies
459.99,Jennifer Ferguson,Consumer,Office Supplies
-17.99,Jennifer Ferguson,Consumer,Technology
21.59,Alyssa Crouse,Corporate,Office Supplies
9.22,Toby Braunhardt,Consumer,Office Supplies
21.65,Helen Abelman,Consumer,Furniture
93.70,Helen Abelman,Consumer,Office Supplies
3.82,Logan Haushalter,Consumer,Office Supplies
101.45,Lori Olson,Corporate,Furniture
-14.59,Dennis Pardue,Home Office,Office Supplies
7.61,Clay Rozendal,Home Office,Office Supplies
30.95,Katrina Bavinger,Home Office,Office Supplies
6.42,Katrina Bavinger,Home Office,Furniture
6.01,Katrina Bavinger,Home Office,Technology
19.97,Maris LaWare,Consumer,Office Supplies
2.62,Maris LaWare,Consumer,Furniture
120.94,Maris LaWare,Consumer,Office Supplies
3.99,Maris LaWare,Consumer,Office Supplies
-6.34,Matt Collins,Consumer,Office Supplies
27.99,Valerie Mitchum,Home Office,Office Supplies
50.24,Valerie Mitchum,Home Office,Technology
8.12,Victoria Wilson,Corporate,Furniture
3.45,Grace Kelly,Corporate,Office Supplies
-2.53,Alyssa Tate,Home Office,Office Supplies
-81.73,Anthony Rawles,Corporate,Office Supplies
11.23,John Huston,Consumer,Office Supplies
5.57,Ralph Arnett,Consumer,Office Supplies
4.92,Rose O'Brian,Consumer,Office Supplies
19.87,Lisa Ryan,Corporate,Office Supplies
-729.91,Michael Kennedy,Corporate,Office Supplies
15.53,Yana Sorensen,Corporate,Office Supplies
14.43,Jonathan Howell,Consumer,Office Supplies
1.18,Annie Thurman,Consumer,Office Supplies
48.55,Annie Thurman,Consumer,Office Supplies
93.59,Robert Marley,Home Office,Technology
10.33,Robert Marley,Home Office,Office Supplies
-8.00,Brenda Bowman,Corporate,Technology
43.46,Brenda Bowman,Corporate,Furniture
44.98,Brenda Bowman,Corporate,Office Supplies
23.26,Alejandro Savely,Corporate,Technology
4.47,Dennis Kane,Consumer,Furniture
89.96,Dennis Kane,Consumer,Technology
10.89,Dennis Kane,Consumer,Furniture
41.22,Dennis Kane,Consumer,Office Supplies
17.38,Dennis Kane,Consumer,Office Supplies
-4.68,Dennis Kane,Consumer,Technology
4.17,Dennis Kane,Consumer,Office Supplies
1.99,Jonathan Howell,Consumer,Office Supplies
9.57,Jamie Kunitz,Consumer,Furniture
-26.54,Jamie Kunitz,Consumer,Office Supplies
143.30,Edward Hooks,Corporate,Office Supplies
56.32,Edward Hooks,Corporate,Furniture
-231.41,Victoria Wilson,Corporate,Furniture
18.00,Catherine Glotzbach,Home Office,Technology
-87.94,Ed Braxton,Corporate,Furniture
68.85,Ed Braxton,Corporate,Office Supplies
102.95,Nicole Fjeld,Home Office,Furniture
91.77,Nicole Fjeld,Home Office,Furniture
168.47,Max Engle,Consumer,Furniture
7.77,Annie Zypern,Consumer,Technology
16.68,Annie Zypern,Consumer,Office Supplies
12.58,Randy Ferguson,Corporate,Office Supplies
503.78,Anthony Jacobs,Corporate,Office Supplies
84.51,Anthony Jacobs,Corporate,Office Supplies
66.63,Anthony Jacobs,Corporate,Office Supplies
12.27,Sylvia Foulston,Corporate,Office Supplies
9.56,Maria Zettner,Home Office,Furniture
-38.11,Sarah Bern,Consumer,Office Supplies
4.72,Sarah Bern,Consumer,Office Supplies
19.60,Alan Hwang,Consumer,Technology
23.24,Neil Knudson,Home Office,Office Supplies
3.21,Arianne Irving,Consumer,Office Supplies
-4.18,Tracy Poddar,Corporate,Office Supplies
-14.41,Tracy Poddar,Corporate,Furniture
16.78,Tracy Poddar,Corporate,Office Supplies
-97.55,Tracy Poddar,Corporate,Furniture
228.08,Tracy Poddar,Corporate,Office Supplies
5.31,Tracy Poddar,Corporate,Office Supplies
21.75,Liz Willingham,Consumer,Furniture
81.13,Nat Gilpin,Corporate,Office Supplies
7.35,Nat Gilpin,Corporate,Technology
45.58,Nat Gilpin,Corporate,Office Supplies
96.34,Nat Gilpin,Corporate,Office Supplies
69.18,Nat Gilpin,Corporate,Office Supplies
7.98,Nat Gilpin,Corporate,Office Supplies
3.50,Edward Becker,Corporate,Technology
15.34,Edward Becker,Corporate,Office Supplies
3.63,Sung Pak,Corporate,Office Supplies
2.81,Sibella Parks,Corporate,Office Supplies
7.49,Ross Baird,Home Office,Office Supplies
31.01,Duane Benoit,Consumer,Technology
16.03,Nona Balk,Corporate,Office Supplies
103.31,Nona Balk,Corporate,Office Supplies
4.05,Xylona Preis,Consumer,Office Supplies
30.02,Xylona Preis,Consumer,Furniture
8.95,Xylona Preis,Consumer,Office Supplies
93.58,Xylona Preis,Consumer,Office Supplies
15.98,Xylona Preis,Consumer,Office Supplies
12.74,Xylona Preis,Consumer,Office Supplies
4.86,Xylona Preis,Consumer,Furniture
13.37,Xylona Preis,Consumer,Office Supplies
23.09,Mark Hamilton,Consumer,Office Supplies
6.40,Mark Hamilton,Consumer,Office Supplies
15.99,Bruce Geld,Consumer,Furniture
42.50,Bruce Geld,Consumer,Technology
43.90,Todd Sumrall,Corporate,Technology
2.46,Todd Sumrall,Corporate,Furniture
1351.99,Todd Sumrall,Corporate,Technology
-35.22,Duane Benoit,Consumer,Office Supplies
52.73,Eugene Moren,Home Office,Technology
14.92,Eugene Moren,Home Office,Office Supplies
33.25,Eugene Moren,Home Office,Office Supplies
170.51,Eugene Moren,Home Office,Technology
12.03,Rick Bensley,Home Office,Office Supplies
4.41,Patrick O'Brill,Consumer,Office Supplies
10.45,Patrick O'Brill,Consumer,Office Supplies
10.52,Patrick O'Brill,Consumer,Office Supplies
-105.69,Arthur Gainer,Consumer,Furniture
27.10,Beth Fritzler,Corporate,Technology
-2.01,Harry Greene,Consumer,Office Supplies
2.10,Brendan Sweed,Corporate,Office Supplies
101.39,Brendan Sweed,Corporate,Technology
-13.64,Joy Daniels,Consumer,Office Supplies
6.89,Chris Selesnick,Corporate,Office Supplies
12.44,Chris Selesnick,Corporate,Office Supplies
3.11,Chris Selesnick,Corporate,Office Supplies
8.64,Chris Selesnick,Corporate,Technology
15.76,Frank Carlisle,Home Office,Office Supplies
8.29,Sanjit Engle,Consumer,Office Supplies
56.55,Chloris Kastensmidt,Consumer,Office Supplies
104.00,Chloris Kastensmidt,Consumer,Technology
24.88,Chloris Kastensmidt,Consumer,Office Supplies
11.13,Darrin Sayre,Home Office,Technology
7.21,Darrin Sayre,Home Office,Office Supplies
33.33,Darrin Sayre,Home Office,Technology
49.92,Sue Ann Reed,Consumer,Office Supplies
-29.51,Tracy Poddar,Corporate,Furniture
12.78,Julie Kriz,Home Office,Furniture
21.82,Chuck Clark,Home Office,Furniture
3.12,Chuck Clark,Home Office,Office Supplies
66.95,Chuck Clark,Home Office,Technology
70.20,Laura Armstrong,Corporate,Furniture
-1.25,Laura Armstrong,Corporate,Office Supplies
1.72,Arthur Wiediger,Home Office,Office Supplies
4.28,Benjamin Patterson,Consumer,Furniture
42.00,Dennis Bolton,Home Office,Technology
71.54,Dennis Bolton,Home Office,Office Supplies
-11.83,Pauline Chand,Home Office,Office Supplies
-167.99,Troy Blackwell,Consumer,Furniture
-36.95,Troy Blackwell,Consumer,Technology
-52.45,Tim Brockman,Consumer,Office Supplies
14.40,Tim Brockman,Consumer,Technology
13.30,Tim Brockman,Consumer,Technology
-6.63,Tim Brockman,Consumer,Office Supplies
4.75,Mike Vittorini,Consumer,Office Supplies
6.90,Mike Vittorini,Consumer,Office Supplies
146.24,Damala Kotsonis,Corporate,Office Supplies
6.35,Damala Kotsonis,Corporate,Office Supplies
6.73,Pete Kriz,Consumer,Office Supplies
2.82,Pete Kriz,Consumer,Office Supplies
10.53,Pete Kriz,Consumer,Office Supplies
198.46,Pete Kriz,Consumer,Furniture
4.63,Pete Kriz,Consumer,Office Supplies
7.80,Pete Kriz,Consumer,Office Supplies
0.59,Adrian Hane,Home Office,Office Supplies
247.49,Gary Mitchum,Home Office,Technology
11.83,Gary Mitchum,Home Office,Office Supplies
68.36,Gary Mitchum,Home Office,Office Supplies
33.87,Bruce Degenhardt,Consumer,Furniture
1.87,Bruce Degenhardt,Consumer,Office Supplies
3.04,Bruce Degenhardt,Consumer,Furniture
19.97,Raymond Messe,Consumer,Technology
7.12,Bart Watters,Corporate,Furniture
43.42,Bart Watters,Corporate,Office Supplies
-12.85,Greg Tran,Consumer,Furniture
5.78,Greg Tran,Consumer,Office Supplies
16.18,Greg Tran,Consumer,Office Supplies
0.70,Greg Tran,Consumer,Technology
26.90,Greg Tran,Consumer,Office Supplies
48.38,Adrian Hane,Home Office,Office Supplies
9.82,Adrian Hane,Home Office,Technology
-7.68,Daniel Raglin,Home Office,Office Supplies
29.36,Dionis Lloyd,Corporate,Office Supplies
-25.33,Brian DeCherney,Consumer,Technology
-1.35,Brian DeCherney,Consumer,Office Supplies
6.15,Helen Wasserman,Corporate,Office Supplies
81.17,Helen Wasserman,Corporate,Furniture
3.47,Helen Wasserman,Corporate,Office Supplies
9.99,Helen Wasserman,Corporate,Office Supplies
34.70,Jack O'Briant,Corporate,Technology
-73.82,Robert Dilbeck,Home Office,Furniture
9.33,Doug O'Connell,Consumer,Office Supplies
1120.00,Christopher Conant,Consumer,Technology
-4.20,Christopher Conant,Consumer,Office Supplies
3.63,Christopher Conant,Consumer,Office Supplies
-24.48,Christopher Conant,Consumer,Technology
-1.62,Shahid Hopkins,Consumer,Office Supplies
-299.26,Shahid Hopkins,Consumer,Furniture
-10.49,Shahid Hopkins,Consumer,Office Supplies
-51.29,Shahid Hopkins,Consumer,Furniture
8.53,Fred Chung,Corporate,Office Supplies
13.57,Fred Chung,Corporate,Technology
14.70,James Galang,Consumer,Furniture
28.63,James Galang,Consumer,Office Supplies
22.68,James Galang,Consumer,Technology
-97.50,Lena Creighton,Consumer,Furniture
-6.55,Chris Cortes,Consumer,Furniture
12.49,Bart Watters,Corporate,Office Supplies
23.97,Bart Watters,Corporate,Office Supplies
18.21,Bart Watters,Corporate,Office Supplies
11.45,Bart Watters,Corporate,Office Supplies
33.73,Bart Watters,Corporate,Furniture
2.49,Jennifer Jackson,Consumer,Office Supplies
-77.63,Tonja Turnell,Home Office,Furniture
0.86,Tonja Turnell,Home Office,Office Supplies
0.65,Tonja Turnell,Home Office,Office Supplies
5.16,Erica Hackney,Consumer,Office Supplies
21.01,Erica Hackney,Consumer,Office Supplies
2.21,Erica Hackney,Consumer,Office Supplies
13.86,Patrick Ryan,Consumer,Technology
0.56,Brian Thompson,Consumer,Office Supplies
15.27,Erin Creighton,Consumer,Office Supplies
11.46,Erin Creighton,Consumer,Furniture
36.72,Stephanie Phelps,Corporate,Technology
7.02,Stephanie Phelps,Corporate,Office Supplies
1.09,Anthony Jacobs,Corporate,Office Supplies
6.62,Anthony Jacobs,Corporate,Office Supplies
9.30,Anthony Jacobs,Corporate,Office Supplies
18.89,Anthony Jacobs,Corporate,Technology
23.58,Anthony Jacobs,Corporate,Furniture
37.00,Anthony Jacobs,Corporate,Office Supplies
6.37,Ann Steele,Home Office,Furniture
6.37,Allen Armold,Consumer,Office Supplies
25.33,Eric Hoffmann,Consumer,Technology
582.23,Deborah Brumfield,Home Office,Office Supplies
176.39,Deborah Brumfield,Home Office,Technology
23.90,Deborah Brumfield,Home Office,Furniture
35.63,Chad Cunningham,Home Office,Technology
11.45,Chad Cunningham,Home Office,Technology
33.83,Valerie Takahito,Home Office,Office Supplies
87.18,Dave Brooks,Consumer,Office Supplies
-53.29,Brendan Sweed,Corporate,Furniture
-3.49,Nick Radford,Consumer,Office Supplies
0.59,Nick Radford,Consumer,Office Supplies
-2.57,Nick Radford,Consumer,Technology
5.44,Nick Radford,Consumer,Office Supplies
50.40,Nick Radford,Consumer,Technology
1.84,Nick Radford,Consumer,Office Supplies
0.00,Nick Radford,Consumer,Furniture
-4.14,Nick Radford,Consumer,Technology
-115.43,Katherine Nockton,Corporate,Furniture
36.18,Katherine Nockton,Corporate,Technology
22.23,Katherine Nockton,Corporate,Office Supplies
156.34,Julia West,Consumer,Office Supplies
-9.85,Julia West,Consumer,Office Supplies
96.02,Julia West,Consumer,Office Supplies
15.55,Jessica Myrick,Consumer,Office Supplies
16.89,Monica Federle,Corporate,Furniture
10.86,Frank Atkinson,Corporate,Furniture
4.47,Frank Atkinson,Corporate,Office Supplies
24.48,Frank Atkinson,Corporate,Technology
-2.70,Keith Herrera,Consumer,Technology
5.44,Keith Herrera,Consumer,Office Supplies
-3.27,Keith Herrera,Consumer,Technology
6.07,Shirley Schmidt,Home Office,Furniture
62.14,Shirley Schmidt,Home Office,Office Supplies
64.37,Shirley Schmidt,Home Office,Technology
41.43,Shirley Schmidt,Home Office,Office Supplies
-107.99,Liz Carlisle,Consumer,Technology
-10.05,Liz Carlisle,Consumer,Technology
-13.47,Liz Carlisle,Consumer,Office Supplies
349.34,Victoria Wilson,Corporate,Office Supplies
0.46,Lela Donovan,Corporate,Office Supplies
5.98,Sibella Parks,Corporate,Office Supplies
-24.96,Sibella Parks,Corporate,Furniture
