Product ID,Discount Rate,Profit,Cost,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales
OFF-EN-10004846,0,2.61,2.71,Thomas Boland,Corporate,Henderson,Kentucky,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32
FUR-CH-10000454,0,292.78,683.14,Thomas Boland,Corporate,Henderson,Kentucky,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92
TEC-AC-10004145,0,517.48,1732.43,Thomas Boland,Corporate,Henderson,Kentucky,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91
OFF-ST-10001580,0,16.78,43.14,Thomas Boland,Corporate,Henderson,Kentucky,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92
OFF-BI-10003876,0.2,64.20,107.00,Alan Hwang,Consumer,Anaheim,California,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.20
OFF-AR-10001972,0,0.87,2.49,Alan Hwang,Consumer,Anaheim,California,Office Supplies,Art,Newell 323,3.36
OFF-PA-10000595,0,52.53,61.67,Steve Chapman,Corporate,Detroit,Michigan,Office Supplies,Paper,Xerox 1929,114.20
FUR-CH-10004477,0,52.97,129.70,Randy Ferguson,Corporate,Marietta,Georgia,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67
TEC-AC-10003441,0,6.10,95.60,Randy Ferguson,Corporate,Marietta,Georgia,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.70
OFF-ST-10004459,0,56.30,1069.72,Randy Ferguson,Corporate,Marietta,Georgia,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02
OFF-ST-10003805,0,315.83,947.47,Randy Ferguson,Corporate,Marietta,Georgia,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.30
OFF-AR-10001246,0,2.56,6.26,Edward Hooks,Corporate,Seattle,Washington,Office Supplies,Art,Newell 317,8.82
OFF-PA-10001295,0,18.21,19.73,Edward Hooks,Corporate,Seattle,Washington,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94
OFF-AR-10001231,0,1.18,3.02,Edward Hooks,Corporate,Seattle,Washington,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.20
OFF-ST-10002743,0,2.27,225.01,Edward Hooks,Corporate,Seattle,Washington,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28
OFF-PA-10004327,0,22.99,24.91,Edward Hooks,Corporate,Seattle,Washington,Office Supplies,Paper,Xerox 1911,47.90
OFF-EN-10004773,0,30.36,31.60,Edward Hooks,Corporate,Seattle,Washington,Office Supplies,Envelopes,Staple envelope,61.96
OFF-ST-10003470,0,55.90,1062.02,Edward Hooks,Corporate,Seattle,Washington,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92
FUR-CH-10003761,0.3,-7.86,191.23,Anna Chung,Consumer,Parma,Ohio,Furniture,Chairs,Global Italian Leather Office Chair,183.37
OFF-PA-10002230,0.2,2.89,5.08,Anna Chung,Consumer,Parma,Ohio,Office Supplies,Paper,Xerox 1897,7.97
OFF-BI-10000088,0.7,-18.45,44.80,Sheri Gordon,Consumer,Gresham,Oregon,Office Supplies,Binders,GBC Imprintable Covers,26.35
OFF-ST-10001526,0,125.14,356.18,Christine Abelman,Corporate,Anaheim,California,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32
OFF-SU-10002557,0,3.63,10.35,Christine Abelman,Corporate,Anaheim,California,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98
OFF-BI-10003669,0.2,9.07,16.85,Shahid Hopkins,Consumer,New York City,New York,Office Supplies,Binders,3M Organizer Strips,25.92
OFF-LA-10003510,0,42.13,49.46,Shahid Hopkins,Consumer,New York City,New York,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59
FUR-CH-10003746,0.3,-19.26,693.32,Matt Connell,Corporate,Houston,Texas,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.06
OFF-BI-10003476,0,11.00,11.92,Jim Epp,Corporate,Concord,New Hampshire,Office Supplies,Binders,Avery Metallic Poly Binders,22.92
OFF-ST-10001469,0,16.19,253.71,Jim Epp,Corporate,Concord,New Hampshire,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.90
OFF-BI-10001757,0.7,-8.66,20.47,MaryBeth Skach,Consumer,Fairfield,Ohio,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81
TEC-PH-10004875,0.4,-2.08,11.67,MaryBeth Skach,Consumer,Fairfield,Ohio,Technology,Phones,PNY Rapid USB Car Charger - Black,9.59
OFF-EN-10001219,0.2,6.65,11.69,Brosina Hoffman,Consumer,Johnson City,Tennessee,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.34
OFF-PA-10000019,0.2,12.70,23.59,Brosina Hoffman,Consumer,Johnson City,Tennessee,Office Supplies,Paper,Xerox 1931,36.29
TEC-PH-10001924,0.2,7.00,104.98,Brosina Hoffman,Consumer,Johnson City,Tennessee,Technology,Phones,iHome FM Clock Radio with Lightning Dock,111.98
OFF-BI-10002003,0.7,-4.58,10.55,Brosina Hoffman,Consumer,Johnson City,Tennessee,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97
OFF-BI-10003727,0.7,-1.84,4.35,Brosina Hoffman,Consumer,Johnson City,Tennessee,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.51
OFF-AR-10004042,0,10.43,25.53,Max Engle,Consumer,Seattle,Washington,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96
OFF-BI-10001097,0.2,5.42,9.53,Max Engle,Consumer,Seattle,Washington,Office Supplies,Binders,Avery Hole Reinforcements,14.95
OFF-AR-10004344,0.2,5.88,61.26,Maria Bertelson,Consumer,League City,Texas,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.14
FUR-CH-10001802,0.3,-32.66,286.72,Maria Bertelson,Consumer,League City,Texas,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.06
FUR-BO-10004709,0,38.27,135.67,Brendan Murry,Corporate,Gaithersburg,Maryland,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94
TEC-PH-10000455,0,67.27,164.71,Brendan Murry,Corporate,Gaithersburg,Maryland,Technology,Phones,GE 30522EE2,231.98
OFF-BI-10002393,0.8,-3.90,6.20,Sonia Cooley,Consumer,Chicago,Illinois,Office Supplies,Binders,Binder Posts,2.30
OFF-PA-10004381,0,46.12,49.96,Mick Hernandez,Home Office,Huntsville,Alabama,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08
OFF-FA-10003059,0,1.19,2.43,Mick Hernandez,Home Office,Huntsville,Alabama,Office Supplies,Fasteners,Assorted Color Push Pins,3.62
OFF-PA-10000994,0,301.97,327.13,Mick Hernandez,Home Office,Huntsville,Alabama,Office Supplies,Paper,Xerox 1915,629.10
TEC-PH-10002890,0,23.52,66.96,Mick Hernandez,Home Office,Huntsville,Alabama,Technology,Phones,AT&T 17929 Lendline Telephone,90.48
OFF-AR-10003338,0,3.72,11.16,Alex Russell,Corporate,Lawrence,Massachusetts,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88
FUR-TA-10003008,0.5,-67.54,158.82,Mary O'Rourke,Consumer,Chicago,Illinois,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.28
OFF-PA-10001972,0,9.33,10.11,Alan Dominguez,Home Office,Fairfield,Connecticut,Office Supplies,Paper,Xerox 214,19.44
FUR-CH-10000155,0,251.20,645.95,Alan Dominguez,Home Office,Fairfield,Connecticut,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15
OFF-AR-10000658,0,16.17,41.58,Katherine Ducich,Consumer,New York City,New York,Office Supplies,Art,Newell 324,57.75
OFF-PA-10000349,0,7.02,7.92,Katherine Ducich,Consumer,New York City,New York,Office Supplies,Paper,Easy-staple paper,14.94
OFF-AR-10001446,0,6.93,16.17,Filia McAdams,Corporate,Seattle,Washington,Office Supplies,Art,Newell 309,23.10
OFF-EN-10004483,0.2,4.23,8.31,Zuschuss Carroll,Consumer,Aurora,Colorado,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.54
OFF-BI-10002012,0.7,-0.79,1.87,Zuschuss Carroll,Consumer,Aurora,Colorado,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08
OFF-FA-10003021,0.2,0.85,3.66,Zuschuss Carroll,Consumer,Aurora,Colorado,Office Supplies,Fasteners,Staples,4.51
TEC-PH-10003356,0.2,1.68,15.10,Karen Seio,Corporate,Lehi,Utah,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.78
OFF-BI-10004728,0,15.52,18.22,Dennis Pardue,Home Office,Tuscaloosa,Alabama,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74
OFF-ST-10000078,0,238.65,1087.20,Brian Dahlen,Consumer,San Francisco,California,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85
FUR-BO-10003034,0.15,3.93,330.07,Brian Dahlen,Consumer,San Francisco,California,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334.00
OFF-AR-10003514,0,6.57,13.33,Brian Dahlen,Consumer,San Francisco,California,Office Supplies,Art,4009 Highlighters by Sanford,19.90
FUR-CH-10001708,0,266.45,1002.37,Ivan Liston,Consumer,Wilmington,Delaware,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82
FUR-BO-10002598,0,82.34,201.58,Ivan Liston,Consumer,Wilmington,Delaware,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92
OFF-AR-10001022,0,1.76,3.92,Ivan Liston,Consumer,Wilmington,Delaware,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68
OFF-ST-10004459,0,18.77,356.57,Liz Preis,Consumer,Lafayette,Indiana,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34
OFF-PA-10004381,0,46.12,49.96,Joseph Holt,Consumer,Redondo Beach,California,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08
OFF-BI-10000050,0.2,3.94,7.74,Joseph Holt,Consumer,Redondo Beach,California,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68
OFF-FA-10000304,0,1.79,2.57,Joseph Holt,Consumer,Redondo Beach,California,Office Supplies,Fasteners,Advantus Push Pins,4.36
OFF-LA-10002475,0,13.74,15.50,Joy Daniels,Consumer,Seattle,Washington,Office Supplies,Labels,Avery 519,29.24
OFF-BI-10001989,0.2,41.12,76.37,Bill Donatelli,Consumer,Los Angeles,California,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.49
FUR-FU-10000732,0,6.03,12.81,Bill Donatelli,Consumer,Los Angeles,California,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
OFF-AR-10004441,0,5.22,7.20,Denise Leinenbach,Consumer,New York City,New York,Office Supplies,Art,BIC Brite Liner Highlighters,12.42
OFF-PA-10000304,0,6.22,6.74,Nathan Cano,Consumer,Royal Oak,Michigan,Office Supplies,Paper,Xerox 1995,12.96
OFF-AP-10002670,0,20.84,48.64,Alan Schoenberger,Corporate,San Francisco,California,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48
TEC-PH-10001527,0,2.58,83.32,Michael Stewart,Corporate,New York City,New York,Technology,Phones,Plantronics MX500i Earset,85.90
OFF-AR-10002335,0,4.70,13.36,Thomas Seio,Corporate,North Las Vegas,Nevada,Office Supplies,Art,DIXON Oriole Pencils,18.06
OFF-PA-10003641,0,36.40,42.74,Thomas Seio,Corporate,North Las Vegas,Nevada,Office Supplies,Paper,Xerox 1909,79.14
FUR-FU-10002685,0,14.21,23.19,Thomas Seio,Corporate,North Las Vegas,Nevada,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.40
OFF-BI-10001308,0.8,-4.40,6.91,Joe Kamberova,Consumer,Carrollton,Texas,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.51
OFF-FA-10003485,0.2,6.13,12.73,Joe Kamberova,Consumer,Carrollton,Texas,Office Supplies,Fasteners,Staples,18.86
TEC-PH-10003357,0.2,6.12,55.07,Tracy Collins,Home Office,Los Angeles,California,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.19
OFF-AP-10002867,0,18.32,49.52,Tracy Collins,Home Office,Los Angeles,California,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84
FUR-CH-10004477,0.2,5.48,43.23,Aaron Bergman,Consumer,Seattle,Washington,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.71
OFF-AR-10001427,0,4.66,13.28,Aaron Bergman,Consumer,Seattle,Washington,Office Supplies,Art,Newell 330,17.94
OFF-ST-10002344,0,4.86,238.08,Aaron Bergman,Consumer,Seattle,Washington,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94
OFF-BI-10000301,0.7,-5.18,12.94,Darren Powers,Consumer,Fort Lauderdale,Florida,Office Supplies,Binders,GBC Instant Report Kit,7.76
TEC-PH-10001944,0.2,58.38,408.66,Craig Yedwab,Corporate,Columbia,Tennessee,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04
TEC-PH-10001527,0,3.87,124.98,Brad Eason,Home Office,Providence,Rhode Island,Technology,Phones,Plantronics MX500i Earset,128.85
OFF-PA-10001307,0,4.12,4.28,Brad Eason,Home Office,Providence,Rhode Island,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.40
TEC-AC-10004571,0,83.99,115.99,Brad Eason,Home Office,Providence,Rhode Island,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98
FUR-CH-10001973,0,15.54,95.44,Brad Eason,Home Office,Providence,Rhode Island,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98
FUR-CH-10000513,0.2,-28.60,236.58,Kelly Lampkin,Corporate,Jacksonville,Florida,Furniture,Chairs,High-Back Leather Manager's Chair,207.98
OFF-PA-10002421,0.2,12.64,23.47,Kelly Lampkin,Corporate,Jacksonville,Florida,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.11
FUR-FU-10004090,0.2,5.78,29.79,Kelly Lampkin,Corporate,Jacksonville,Florida,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.57
OFF-PA-10004071,0.2,31.07,57.70,Kelly Lampkin,Corporate,Jacksonville,Florida,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77
OFF-PA-10002246,0,6.32,6.58,Penelope Sewall,Home Office,Oceanside,California,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.90
TEC-AC-10003198,0.2,152.39,564.73,Justin Ritter,Corporate,Jacksonville,Florida,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12
OFF-BI-10001031,0.2,7.21,14.15,Alan Hwang,Consumer,New York City,New York,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36
OFF-BI-10003727,0.2,2.34,4.35,Alan Hwang,Consumer,New York City,New York,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.69
TEC-PH-10001336,0,224.44,549.50,Alan Hwang,Consumer,New York City,New York,Technology,Phones,Digium D40 VoIP phone,773.94
OFF-SU-10001664,0.2,1.54,19.03,Rob Williams,Corporate,Chicago,Illinois,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.57
OFF-AP-10003971,0.8,-11.76,16.12,Rob Williams,Corporate,Chicago,Illinois,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.36
TEC-AC-10000199,0.2,-1.43,20.47,Rob Williams,Corporate,Chicago,Illinois,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04
OFF-LA-10001045,0,2.40,2.82,Adam Hart,Corporate,Huntington Beach,California,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22
OFF-ST-10003442,0,22.91,61.93,Irene Maddox,Consumer,San Diego,California,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84
OFF-FA-10003059,0.2,1.18,6.06,Cyma Kinney,Corporate,Nashville,Tennessee,Office Supplies,Fasteners,Assorted Color Push Pins,7.24
OFF-LA-10001175,0,7.06,7.34,Allen Goldenen,Consumer,New York City,New York,Office Supplies,Labels,Avery 514,14.40
OFF-PA-10003441,0.2,5.44,10.11,Craig Leslie,Home Office,Colorado Springs,Colorado,Office Supplies,Paper,Xerox 226,15.55
FUR-CH-10004287,0.2,149.15,1176.61,Craig Leslie,Home Office,Colorado Springs,Colorado,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76
OFF-BI-10004040,0.7,-2.18,5.29,Craig Leslie,Home Office,Colorado Springs,Colorado,Office Supplies,Binders,Wilson Jones Impact Binders,3.11
OFF-BI-10004022,0.2,2.17,4.50,Arthur Wiediger,Home Office,San Francisco,California,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.67
TEC-PH-10002200,0.2,77.56,611.85,Arthur Wiediger,Home Office,San Francisco,California,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.41
OFF-BI-10001120,0.8,-2929.48,4819.47,Henry Goldwyn,Corporate,Chicago,Illinois,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99
OFF-EN-10000461,0.2,18.88,37.06,Robert Barroso,Corporate,Memphis,Tennessee,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.94
OFF-LA-10004008,0.2,5.99,12.44,Robert Barroso,Corporate,Memphis,Tennessee,Office Supplies,Labels,Avery 507,18.43
FUR-FU-10000221,0.2,3.56,16.76,Robert Barroso,Corporate,Memphis,Tennessee,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32
OFF-BI-10000962,0.2,18.87,33.19,Sam Zeldin,Home Office,New York City,New York,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.06
OFF-AP-10000390,0.2,3.66,45.12,Karen Seio,Corporate,Raleigh,North Carolina,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.78
OFF-BI-10000014,0.7,-10.04,23.13,Karen Seio,Corporate,Raleigh,North Carolina,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.09
TEC-PH-10004120,0.2,8.22,101.37,Sample Company A,Home Office,Los Angeles,California,Technology,Phones,AT&T 1080 Phone,109.59
OFF-PA-10002764,0,27.78,28.92,Sample Company A,Home Office,Los Angeles,California,Office Supplies,Paper,Easy-staple paper,56.70
TEC-AC-10000736,0,28.80,51.19,Adam Bellavance,Home Office,Los Angeles,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99
OFF-SU-10000898,0,20.16,49.34,Eugene Hildebrand,Home Office,Newport News,Virginia,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.50
OFF-PA-10004327,0,91.97,99.63,Eugene Hildebrand,Home Office,Newport News,Virginia,Office Supplies,Paper,Xerox 1911,191.60
OFF-PA-10000143,0,5.07,5.49,Cindy Chapman,Consumer,Los Angeles,California,Office Supplies,Paper,Astroparche Fine Business Paper,10.56
TEC-AC-10002550,0,16.25,31.54,Tamara Manning,Consumer,Jackson,Mississippi,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79
OFF-ST-10003306,0,207.15,507.15,Steve Chapman,Corporate,Richmond,Indiana,Office Supplies,Storage,Letter Size Cart,714.30
TEC-MA-10000045,0,1114.51,1207.39,Dean percer,Home Office,New York City,New York,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.90
OFF-ST-10001505,0,3.05,14.89,Dean percer,Home Office,New York City,New York,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94
OFF-BI-10004781,0.7,-6.98,16.50,Lisa Ryan,Corporate,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Wire Binding Strips,9.52
TEC-PH-10002680,0.4,-131.99,923.95,Lisa Ryan,Corporate,Philadelphia,Pennsylvania,Technology,Phones,Samsung Galaxy Note 3,791.96
OFF-BI-10000848,0.7,-3.94,8.86,Lisa Ryan,Corporate,Philadelphia,Pennsylvania,Office Supplies,Binders,Angle-D Ring Binders,4.92
FUR-BO-10004467,0.7,-356.96,566.94,Todd Sumrall,Corporate,Phoenix,Arizona,Furniture,Bookcases,Bestar Classic Bookcase,209.98
OFF-BI-10001670,0.7,-22.62,56.55,Sean Wendt,Home Office,Cleveland,Ohio,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93
OFF-ST-10000136,0.2,25.01,197.31,Sean Wendt,Home Office,Cleveland,Ohio,Office Supplies,Storage,Letter Size File,222.32
TEC-PH-10004522,0.4,-52.64,263.20,Sean Wendt,Home Office,Cleveland,Ohio,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.56
FUR-FU-10002960,0.2,9.67,25.50,Thea Hendricks,Consumer,Toledo,Ohio,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17
TEC-PH-10002584,0.4,-250.40,1752.78,Thea Hendricks,Consumer,Toledo,Ohio,Technology,Phones,Samsung Galaxy S4,1502.38
FUR-FU-10002505,0,3.24,6.87,Shahid Shariari,Consumer,Los Angeles,California,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11
TEC-AC-10003832,0,146.77,625.70,Shahid Shariari,Consumer,Los Angeles,California,Technology,Accessories,Logitech�P710e Mobile Speakerphone,772.47
OFF-SU-10002537,0,5.32,15.14,Shahid Shariari,Consumer,Los Angeles,California,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46
OFF-SU-10003505,0,17.38,330.20,Mary Zewe,Corporate,New York City,New York,Office Supplies,Supplies,Premier Electric Letter Opener,347.58
TEC-AC-10001465,0,21.79,50.85,Jeremy Ellison,Consumer,San Diego,California,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64
TEC-AC-10003832,0,146.77,625.70,Jeremy Ellison,Consumer,San Diego,California,Technology,Accessories,Logitech�P710e Mobile Speakerphone,772.47
FUR-FU-10003731,0,11.18,28.74,Jeremy Ellison,Consumer,San Diego,California,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
OFF-BI-10004828,0,16.41,17.07,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48
TEC-PH-10003012,0,133.97,328.00,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97
OFF-AP-10002311,0,60.55,77.07,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62
